STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag
35,029,000401,140000US35029000401,35029000401,35029000401,Luna County,New Mexico,NM,Census Tract 4.01; Luna County; New Mexico,3135,594,2550,1.8149,0.774,1.0149,0.53,2.0762,0.6483,69.5,0.7909,0.7909,0.7909,60.2272,0.9303,34.7,0.9618,8.7,0.8178,24.1,0.4065,21.5,0.4021,10.5,0.6938,28.8,0.9407,5.153,0.8533,26.4,0.8912,29,0.8738,27.5,0.9712,20.5,0.9623,3.6985,0.9999,50.5,0.9905,0.1,0.3697,1.3602,0.8138,11.0026,0.9934,0,0,0,0,0.0399,0.0232,20,0.0434,0.0666,0.0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.272,0.6945,40,0.3327,4.6667,0.9015,1.9287,0.7522,0,0,0,0,2.169,0.8545,0.8545,0.3972,0,0,0,0,0,2.8498,0.0215,12.1,0.8555,1,8,0.4897,0,11.2,0.9626,1,19.6,0.7754,1,19,0.9423,1,4,0.8,14.6,0.6366,0.6366,0.6366,0,0,7.3,0.4136,0.4136,0.4103,0,0,1,66.5,0.9386,9,0.0058,0.002,9,1.1667,0.2716,9,0.1844,0.1227,9,0,0,0,1.3349,0.285,2.3851,0.2613,186,5.9,1906,60.8,0,0,0,0,0,0,86,2.7,0,0,0,-999,-999
35,031,943904,140000US35031943904,35031943904,35031943904,McKinley County,New Mexico,NM,Census Tract 9439.04; McKinley County; New Mexico,1161,211,692,1.7722,0.755,0.9722,0.4946,2.2712,0.7434,96.4,0.9578,0.9578,0.9578,54.3496,0.8902,34.9,0.9626,5.6,0.6044,3.4,0.0237,3.1,0.0031,27.6,0.9709,63.7,0.9988,4.4537,0.7226,12,0.2642,17.7,0.265,14.9,0.6389,2.6,0.6442,1.8123,0.35,36.2,0.9686,2.4,0.8105,1.7791,0.9812,9.0029,0.8494,0.274,0.5463,0,0,0.1791,0.3905,10,0.001,0.9378,0.2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9344,0.6922,18.8,0.1532,5.5417,0.8186,1.664,0.5254,3.7944,0.3678,6.8777,0.1447,0.4897,0.8249,1.3374,0.6525,0,0,0,0,0,3.9392,0.1228,14.7,0.9886,1,6.8,0.3445,0,8.8,0.7956,1,23,0.9433,1,15.5,0.8187,1,4,0.8,19.4,0.9416,0.9416,0.9416,0,0,7.1,0.3827,0.3827,0.3796,0,0,1,82.7273,0.9957,9,0,0,1,1.4583,0.3563,9,0.0501,0.064,9,0,0,0,1.416,0.3177,2.7403,0.499,0,0,37,3.2,0,0,1058,91.1,0,0,0,0,24,2.1,69.20311737,"Navajo Nation Off-Reservation Trust Land,Navajo Nation Reservation",1
35,031,943907,140000US35031943907,35031943907,35031943907,McKinley County,New Mexico,NM,Census Tract 9439.07; McKinley County; New Mexico,1258,295,916,1.9043,0.8106,1.1043,0.6004,2.4324,0.8127,98.8,0.982,0.982,0.982,78.2988,0.9899,29.4,0.9356,15.1,0.9585,7.7,0.0791,11.3,0.0743,46.7,0.9979,48.1,0.9949,5.0302,0.8326,10.9,0.2131,13.2,0.1095,25.4,0.9538,5.3,0.7782,2.0546,0.5565,39.1,0.9751,0.2,0.443,1.4181,0.8421,9.4849,0.9039,0.365,0.6153,0,0,0.0839,0.1071,10,0.001,0.7234,0.1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.6749,0.7268,46.5,0.4003,4.1806,0.9353,2.0624,0.8387,29.3396,0.5242,8.2228,0.1529,0.1571,0.8135,1.4906,0.8744,0.039,0.165,0,0.165,0.165,4.4414,0.2004,16.1,0.9979,1,6.4,0.2987,0,10.8,0.9493,1,26.6,0.9875,1,19.6,0.9523,1,4,0.8,19.4,0.9416,0.9416,0.9416,0,0,7.5,0.4476,0.4476,0.444,0,0,1,98.6364,0.9988,9,0,0,1,1.4583,0.3563,9,0.0375,0.0522,9,0,0,0,1.4073,0.3143,2.7965,0.5281,0,0,29,2.3,0,0,1214,96.5,0,0,0,0,0,0,43.77109909,"Navajo Nation Off-Reservation Trust Land,Navajo Nation Reservation",1
35,031,945602,140000US35031945602,35031945602,35031945602,McKinley County,New Mexico,NM,Census Tract 9456.02; McKinley County; New Mexico,3935,610,2608,1.6118,0.6801,1.0118,0.5277,1.8297,0.5139,96.3,0.9568,0.9568,0.9568,53.8013,0.8862,13.8,0.7031,2.5,0.2311,34,0.5627,15.1,0.1734,20.7,0.9266,31.6,0.9588,4.4419,0.72,9.4,0.1529,33.5,0.9581,11.1,0.3896,5,0.7678,2.2684,0.7254,71.8,0.9984,4.8,0.8995,1.8979,0.9953,9.565,0.9119,0.274,0.5463,0,0,0.1181,0.212,10,0.001,0.7593,0.1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8858,0.7386,18.8,0.1532,5.3542,0.8369,1.7287,0.5896,90.9312,0.7503,91.8172,0.5263,0,0,1.2766,0.6118,0,0,0,0,0,3.7646,0.0999,14.9,0.9907,1,4.9,0.1312,0,7.2,0.5546,0,26.6,0.9875,1,14.3,0.7357,1,3,0.6,18.8,0.9236,0.9236,0.9236,0,0,6.7,0.3258,0.3258,0.3229,0,0,1,80.5,0.9934,9,0,0,1,0,0,0,0.0501,0.064,9,0,0,0,1.0574,0.157,2.3068,0.2179,30,0.8,1114,28.3,0,0,2628,66.8,11,0.3,7,0.2,0,0,0.036704,Navajo Nation Off-Reservation Trust Land,1
35,043,010714,140000US35043010714,35043010714,35043010714,Sandoval County,New Mexico,NM,Census Tract 107.14; Sandoval County; New Mexico,4895,492,2808,1.1367,0.4141,0.9367,0.4655,1.677,0.4256,49.3,0.6569,0.6569,0.6569,24.082,0.4184,2.9,0.1513,6.2,0.6581,40.1,0.6415,30.9,0.6853,7.8,0.5605,2.3,0.0879,3.203,0.4327,24.9,0.8598,21.3,0.4783,14.7,0.6274,1.1,0.4781,2.4436,0.8359,0,0,0.3,0.5046,0.5046,0.2494,6.8081,0.5038,1.004,0.824,0,0,0.3603,0.7853,20,0.0434,1.6527,0.5613,0,0,11.2912,0.4801,66.423,0.7383,0.8136,0.6698,0,0,0,0,1.8882,0.7816,100,0.5514,3.3,0.0386,9.5,0.4532,1.0432,0.0597,0,0,70.1851,0.4359,0,0,0.4359,0.1384,0.574,0.555,0,0.555,0.555,5.575,0.4329,10.6,0.5055,0,9.3,0.6799,1,6.9,0.5003,0,14.3,0.2009,0,10.8,0.3476,0,1,0.2,16.4,0.7807,0.7807,0.7807,0,0,7.3,0.4136,0.4136,0.4103,0,0,1,57.5909,0.8807,9,0,0,1,2.2917,0.5788,9,0.3175,0.165,9,0,0,0,1.6245,0.4,2.8188,0.5403,370,7.6,1842,37.6,4,0.1,21,0.4,1,0,158,3.2,19,0.4,0,-999,-999
35,049,010602,140000US35049010602,35049010602,35049010602,Santa Fe County,New Mexico,NM,Census Tract 106.02; Santa Fe County; New Mexico,2719,238,1186,0.4586,0.0659,0.0586,0.0024,1.0839,0.1316,20.7,0.3427,0.3427,0.3427,20.0073,0.3278,1.5,0.0668,2.9,0.2837,4.8,0.0398,16.7,0.227,0.7,0.0287,1.1,0.0406,1.0144,0.0381,45.1,0.9868,8.4,0.0458,10.2,0.3245,0.4,0.3193,1.6764,0.2551,0.4,0.4741,0,0,0.4741,0.2369,3.5076,0.0519,0.183,0.4757,0,0,0.0487,0.034,10,0.001,0.5107,0.1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3574,0.9306,5.7,0.0601,4,0.9486,1.9393,0.7596,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0.0067,10.4,0.4446,0,14.7,0.9858,1,9.9,0.9021,1,11.5,0.0312,0,12.6,0.5695,0,2,0.4,14.8,0.6522,0.6522,0.6522,0,0,8.3,0.5544,0.5544,0.5499,0,0,1,74.4545,0.9647,9,0,0,1,2.5833,0.6557,9,0.3249,0.1696,9,0,0,0,1.79,0.4894,2.9966,0.6253,0,0,480,17.7,21,0.8,0,0,0,0,44,1.6,19,0.7,0,-999,-999
35,049,940900,140000US35049940900,35049940900,35049940900,Santa Fe County,New Mexico,NM,Census Tract 9409; Santa Fe County; New Mexico,3136,407,2613,1.6032,0.6752,1.2032,0.6689,2.3175,0.7641,93,0.93,0.93,0.93,45.8958,0.8064,20.2,0.8421,5.8,0.6233,41.9,0.6627,31.2,0.6924,9.4,0.6448,33.9,0.9693,5.241,0.8674,20.6,0.7179,22.6,0.5631,13,0.5203,5.4,0.7815,2.5828,0.8997,33.8,0.9624,0.7,0.6382,1.6006,0.929,10.3544,0.9718,0.183,0.4757,0,0,0.071,0.0726,10,0.001,0.5493,0.1111,3.6115,0.9414,0,0,11.0762,0.5614,0,0,0,0,0,0,1.5028,0.6213,67.1455,0.7316,45.6,0.3908,5.6296,0.8103,1.9327,0.7549,0,0,66.1222,0.4204,0,0,0.4204,0.1328,0.085,0.2092,0,0.2092,0.2092,4.6144,0.2314,10.8,0.5656,0,6.4,0.2987,0,8,0.6859,1,18,0.6235,0,15.2,0.8011,1,2,0.4,17.6,0.8765,0.8765,0.8765,0,0,8.8,0.5739,0.5739,0.5689,0,0,1,84.3182,0.9964,9,0,0,1,2.5833,0.6557,9,0.1467,0.0913,9,0,0,0,1.7434,0.4648,3.1938,0.7143,17,0.5,2724,86.9,32,1,72,2.3,0,0,32,1,38,1.2,99.99665833,Santa Clara Pueblo,1
35,051,962402,140000US35051962402,35051962402,35051962402,Sierra County,New Mexico,NM,Census Tract 9624.02; Sierra County; New Mexico,2636,440,1859,1.5223,0.6347,0.7223,0.2944,2.4631,0.8247,34,0.5154,0.5154,0.5154,43.1335,0.7702,11.9,0.6417,12.4,0.9242,14.7,0.2165,30.2,0.6691,2.8,0.1794,22.4,0.8683,4.2694,0.6826,48,0.9896,12.3,0.092,29.2,0.98,0,0,2.0616,0.5623,50.3,0.9904,0,0,0.9904,0.6751,7.8368,0.682,0.274,0.5463,0,0,0.0164,0.0031,10,0.001,0.5504,0.1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8742,0.6697,44.4,0.3784,4.1667,0.9383,1.9864,0.7912,0.0109,0.3195,2.57,0.1172,0,0,0.4367,0.1386,0.055,0.1803,0,0.1803,0.1803,3.1538,0.0403,11.4,0.7278,1,11.3,0.9196,1,12.2,0.9823,1,16.3,0.4226,0,17.5,0.905,1,4,0.8,16,0.7536,0.7536,0.7536,0.6496,0.5981,17.4,0.8936,1.4917,0.9927,0,0,1,64.9091,0.9362,9,0.0077,0.096,9,2,0.5099,9,0.1343,0.0899,9,0,0,0,1.632,0.4053,3.8773,0.9408,0,0,669,25.4,0,0,0,0,0,0,228,8.6,0,0,0,-999,-999
35,005,000800,140000US35005000800,35005000800,35005000800,Chaves County,New Mexico,NM,Census Tract 8; Chaves County; New Mexico,6065,658,3424,1.2305,0.4714,1.2305,0.6862,1.7981,0.4953,63.4,0.7544,0.7544,0.7544,36.5327,0.6684,13.2,0.6851,7.4,0.747,40.5,0.6465,14.3,0.1487,19.1,0.909,24.2,0.8949,4.6996,0.7717,20.6,0.7179,24.7,0.691,21.9,0.9014,2.7,0.6514,2.9617,0.9843,6.3,0.7302,0.7,0.6382,1.3684,0.8182,9.7841,0.9326,0.548,0.7041,0,0,0.1003,0.1562,20,0.0434,0.9037,0.2624,4.7959,0.9447,6.9373,0.438,0,0,0,0,0,0,0,0,1.3827,0.5714,86.3031,0.6637,72.7,0.6946,7.2333,0.6412,1.9995,0.7998,0.1265,0.3248,45.3801,0.3428,0,0,0.6676,0.3307,0,0,0,0,0,4.9535,0.2979,10.6,0.5055,0,6.7,0.333,0,6.5,0.4235,0,17,0.5075,0,11.1,0.3861,0,0,0,17.6,0.8765,0.8765,0.8765,0,0,7.8,0.4978,0.4978,0.4939,0,0,1,63.3182,0.9241,9,0.01,0.1057,9,1.3333,0.3228,9,0.2488,0.1462,9,0,0,0,1.4988,0.3416,2.8731,0.5676,59,1,3665,60.4,0,0,0,0,0,0,55,0.9,68,1.1,0,-999,-999
35,006,945800,140000US35006945800,35006945800,35006945800,Cibola County,New Mexico,NM,Census Tract 9458; Cibola County; New Mexico,2073,380,1330,1.7621,0.7504,0.9621,0.4859,2.0405,0.6292,89.1,0.9027,0.9027,0.9027,57.2881,0.9118,21.8,0.8661,20.1,0.985,37.4,0.6082,15.2,0.1763,9.6,0.6535,56.8,0.9979,5.1988,0.8606,14.9,0.4195,24.5,0.6797,15.5,0.6721,5.4,0.7815,2.5528,0.888,14.5,0.845,0.2,0.443,1.288,0.7796,9.9423,0.9456,0.365,0.6153,0,0,0.0208,0.0053,10,0.001,0.6216,0.1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5878,0.9023,30.2,0.2415,3.25,0.9816,2.1254,0.8739,0,0,0,0,0,0,0,0,0,0,0,0,0,2.747,0.0165,15.6,0.996,1,7.9,0.477,0,11.8,0.976,1,24.9,0.9752,1,18.8,0.9382,1,4,0.8,17.8,0.8874,0.8874,0.8874,0,0,8.3,0.5544,0.5544,0.5499,0,0,1,66.1818,0.938,9,0,0,1,0,0,0,0.0294,0.0387,9,0,0,0,0.9767,0.118,2.4185,0.2784,0,0,185,8.9,13,0.6,1646,79.4,0,0,4,0.2,0,0,60.96826172,"Navajo Nation Off-Reservation Trust Land,Navajo Nation Reservation,Zuni Reservation",1
35,007,950500,140000US35007950500,35007950500,35007950500,Colfax County,New Mexico,NM,Census Tract 9505; Colfax County; New Mexico,4019,442,3513,1.4037,0.5708,1.0037,0.5205,2.351,0.7783,57.9,0.7184,0.7184,0.7184,43.5061,0.7755,10.5,0.5875,1.5,0.1141,21.6,0.3591,30.7,0.6806,5.7,0.4211,32.2,0.9619,3.8998,0.5976,24.5,0.8505,16.3,0.202,25.7,0.9571,0,0,2.0096,0.5164,14.1,0.841,3.1,0.8463,1.6873,0.9592,8.3151,0.7556,0.182,0.4547,0,0,0.0165,0.0031,10,0.001,0.4588,0.0925,0,0,0.1679,0.303,0,0,0,0,0,0,0,0,0.303,0.1609,4.2432,0.9548,70.4,0.6683,7.4981,0.6157,2.2388,0.9284,3.5673,0.366,10.9233,0.1704,0.8683,0.8344,1.3708,0.6769,0.235,0.3305,0,0.3305,0.3305,4.7019,0.2481,10.9,0.595,0,8.7,0.5867,0,9.7,0.8872,1,16.1,0.3979,0,16.3,0.8586,1,2,0.4,16.4,0.7807,0.7807,0.7807,0,0,14.6,0.8027,0.8027,0.7951,0,0,1,106.9091,0.9993,9,0,0,1,1.2083,0.2829,9,0.2422,0.1441,9,0.1944,0.9182,9,2.3445,0.7377,3.9279,0.9473,9,0.2,2213,55.1,0,0,0,0,0,0,105,2.6,0,0,0,-999,-999
35,009,000306,140000US35009000306,35009000306,35009000306,Curry County,New Mexico,NM,Census Tract 3.06; Curry County; New Mexico,4056,549,4079,1.102,0.3928,0.702,0.2791,1.8754,0.5399,62.6,0.749,0.749,0.749,46.1461,0.8095,13,0.6788,13.7,0.9434,48,0.7276,37.1,0.8087,3.2,0.215,11.7,0.5537,4.7367,0.7786,14,0.3689,24.4,0.6743,17.1,0.7502,0,0,1.7934,0.3358,3.5,0.6655,0,0,0.6655,0.3855,7.9446,0.6998,0,0,0,0,0.143,0.2877,20,0.0434,0.3311,0.0697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9788,0.6772,76.5,0.7378,9.5333,0.4496,1.8646,0.7042,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1957,0.0022,11.8,0.8079,1,6.7,0.333,0,6.8,0.481,0,19.6,0.7754,1,11.6,0.4493,0,2,0.4,15.4,0.711,0.711,0.711,0,0,10.6,0.6588,0.6588,0.6529,0,0,1,56.3182,0.8754,9,0,0,1,0.75,0.1472,9,1.478,0.4105,9,0.0556,0.5198,9,1.9529,0.5746,3.3227,0.7734,235,5.8,2229,55,19,0.5,0,0,0,0,43,1.1,15,0.4,0,-999,-999
35,013,000204,140000US35013000204,35013000204,35013000204,Doña Ana County,New Mexico,NM,Census Tract 2.04; Doña Ana County; New Mexico,4671,977,3368,0.9004,0.2686,0.9004,0.4364,1.2967,0.2218,75.9,0.8262,0.8262,0.8262,33.4617,0.6148,8.6,0.4993,5.1,0.5537,15.5,0.2331,23.5,0.472,11.6,0.7362,10.9,0.5193,3.6284,0.5336,6.1,0.0555,29.3,0.8822,11,0.3826,4.5,0.7492,2.0695,0.5686,36.5,0.9692,0,0,0.9692,0.6494,7.4933,0.6241,0.822,0.7854,0,0,0.2444,0.5636,20,0.0434,1.3924,0.4707,0,0,28.9431,0.5806,51.1816,0.7017,0,0,0,0,0,0,1.2823,0.5338,97.2648,0.6018,18.1,0.1488,8.0556,0.562,1.3126,0.1951,15.3978,0.448,64.1876,0.4131,0,0,0.8611,0.3997,0,0,0,0,0,4.8484,0.2763,10.4,0.4446,0,5.1,0.153,0,5.1,0.1655,0,16.8,0.484,0,10.9,0.3611,0,0,0,14.4,0.6201,0.6201,0.6201,0,0,6.7,0.3258,0.3258,0.3229,0,0,1,42,0.7853,9,0.0058,0.002,9,2.5833,0.6557,9,0.44,0.187,9,0,0,0,1.63,0.4044,2.5759,0.3963,0,0,3435,73.5,0,0,23,0.5,0,0,87,1.9,0,0,0,-999,-999
35,013,001502,140000US35013001502,35013001502,35013001502,Doña Ana County,New Mexico,NM,Census Tract 15.02; Doña Ana County; New Mexico,2529,765,1775,1.6698,0.7086,1.0698,0.5742,2.0622,0.641,63,0.7518,0.7518,0.7518,27.9161,0.5009,22.2,0.8714,13,0.934,19.8,0.3227,27.4,0.5937,9.8,0.663,23.3,0.8825,4.7682,0.7847,26.4,0.8912,27.4,0.8189,21.6,0.8947,7.3,0.8314,3.4362,0.9995,32,0.9564,0,0,0.9564,0.6348,9.9126,0.9434,0.365,0.6153,0,0,0.0575,0.0466,20,0.0434,0.7053,0.1747,0,0,0.3648,0.3128,4.2579,0.5104,0,0,0,0,0,0,0.8232,0.3608,90.2153,0.6468,28,0.223,5.3333,0.8413,1.7111,0.5721,0.0293,0.321,62.8599,0.4082,0,0,0.7292,0.351,0,0,0,0,0,3.9688,0.1264,11.2,0.6788,1,9.2,0.6643,0,8.8,0.7956,1,15.9,0.3739,0,14.2,0.7268,1,3,0.6,14.2,0.6052,0.6052,0.6052,0,0,6.8,0.3348,0.3348,0.3318,0,0,1,42,0.7853,9,0.0058,0.002,9,2.5833,0.6557,9,0.44,0.187,9,0,0,0,1.63,0.4044,2.57,0.3924,59,2.3,1339,52.9,0,0,35,1.4,77,3,65,2.6,19,0.8,0,-999,-999
35,015,000402,140000US35015000402,35015000402,35015000402,Eddy County,New Mexico,NM,Census Tract 4.02; Eddy County; New Mexico,4845,854,1621,1.7154,0.7295,1.1154,0.609,2.4176,0.8068,60.2,0.7337,0.7337,0.7337,45.2885,0.799,23.1,0.8824,5.6,0.6044,22.3,0.3729,23.5,0.472,16,0.858,26.7,0.9228,4.9115,0.8121,15,0.4251,24.6,0.6855,19.4,0.8375,3.1,0.6798,2.6279,0.9175,7.8,0.757,0.1,0.3697,1.1267,0.7194,9.3998,0.895,2.373,0.9575,0,0,0.0871,0.1164,20,0.0434,1.1173,0.3574,0,0,0,0,0.4436,0.4506,0,0,0,0,0,0,0.4506,0.2118,100,0.5514,80.9,0.7897,6.2917,0.7407,2.0818,0.8504,0,0,42.1893,0.3302,0,0,0.3302,0.103,0.603,0.5732,0,0.5732,0.5732,4.5531,0.2204,12.1,0.8555,1,6,0.2545,0,7.7,0.6383,0,21.3,0.8829,1,14.5,0.7518,1,3,0.6,18.6,0.9178,0.9178,0.9178,0,0,6.4,0.3039,0.3039,0.3013,0,0,1,48.0455,0.8341,9,0.0058,0.002,9,5.0417,0.8993,9,0.6536,0.2055,9,0.0278,0,2,1.9409,0.5694,3.1626,0.7022,47,1,2783,57.4,0,0,1,0,0,0,87,1.8,0,0,0,-999,-999
35,015,000800,140000US35015000800,35015000800,35015000800,Eddy County,New Mexico,NM,Census Tract 8; Eddy County; New Mexico,2344,513,2371,1.4023,0.5702,1.2023,0.6683,2.3895,0.7951,70.4,0.7957,0.7957,0.7957,43.3491,0.7733,19.3,0.8273,5.5,0.5945,16.9,0.2629,15,0.1702,11.3,0.7256,29.3,0.9446,4.2984,0.6889,16.5,0.5075,28.7,0.8645,11.2,0.3968,2.2,0.6113,2.3801,0.7997,37.4,0.9712,0,0,0.9712,0.6515,8.4454,0.7749,1.644,0.9308,0,0,0.0221,0.0063,30,0.4976,1.4347,0.485,0,0,2.517,0.3718,0.4204,0.4498,2.0179,0.6967,0,0,0,0,1.5183,0.6283,88.8696,0.6535,44.7,0.3814,5.6667,0.8083,1.8432,0.6877,5.6113,0.3821,6.4878,0.1418,0,0,0.5239,0.178,0.112,0.231,0,0.231,0.231,5.5511,0.4274,10.9,0.595,0,6,0.2545,0,7.4,0.5898,0,18.4,0.6657,0,15,0.7879,1,1,0.2,18,0.8943,0.8943,0.8943,0.0505,0.1794,7.5,0.4476,0.627,0.626,0,0,1,52.5,0.8559,9,0.0058,0.002,9,5.0417,0.8993,9,0.6975,0.2176,9,0.1944,0.9182,9,2.893,0.9328,4.4143,0.9872,0,0,1643,70.1,0,0,8,0.3,0,0,0,0,0,0,0,-999,-999
35,017,964300,140000US35017964300,35017964300,35017964300,Grant County,New Mexico,NM,Census Tract 9643; Grant County; New Mexico,5739,692,5546,0.9845,0.3187,0.7845,0.3417,1.4831,0.3199,57.5,0.7156,0.7156,0.7156,41.6198,0.7494,10.8,0.5999,11.8,0.9137,40.1,0.6415,20.6,0.3691,4.7,0.3429,19.9,0.8209,4.4374,0.7191,19.2,0.6525,25.5,0.7341,22.9,0.92,0,0,2.3066,0.7526,18.6,0.8828,0,0,0.8828,0.5588,8.3424,0.7597,0.183,0.4757,0,0,0.0346,0.0171,10,0.001,0.4938,0.0996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.2344,0.691,66.5,0.6235,7.9194,0.5718,1.8863,0.7211,0,0,44.9845,0.3413,0,0,0.3413,0.1069,0.065,0.1897,0,0.1897,0.1897,2.9111,0.0248,10.8,0.5656,0,8.8,0.6013,0,8.2,0.7153,1,16.3,0.4226,0,13.4,0.655,0,1,0.2,17,0.8281,0.8281,0.8281,0,0,7.4,0.4326,0.4326,0.4291,0,0,1,50.2727,0.8442,9,0.0058,0.002,9,2.125,0.5426,9,0.1374,0.0901,9,0,0,0,1.4789,0.3369,2.7396,0.4986,65,1.1,3166,55.2,0,0,31,0.5,0,0,40,0.7,0,0,0,-999,-999
35,025,000200,140000US35025000200,35025000200,35025000200,Lea County,New Mexico,NM,Census Tract 2; Lea County; New Mexico,4218,938,6104,2.0812,0.8733,1.4812,0.8276,2.7921,0.9282,87.2,0.8904,0.8904,0.8904,45.4954,0.8013,45.7,0.9889,3.9,0.4147,25.9,0.4369,16.1,0.2058,23.9,0.9525,10,0.4787,4.2788,0.6847,7.8,0.0982,31,0.9211,13.6,0.5597,20.4,0.9619,2.5409,0.8826,16.7,0.8662,0.5,0.5859,1.4521,0.8596,9.1622,0.8684,1.096,0.8546,0,0,0.0894,0.1237,20,0.0434,1.0217,0.3154,0,0,68.9217,0.7235,0.0004,0.4276,33.11,0.8633,0,0,0,0,2.0144,0.8002,61.4516,0.7496,79.7,0.7757,6.3333,0.7379,2.2632,0.9376,70.5563,0.6779,68.633,0.4301,0,0,1.108,0.5196,0,0,1,0,0,6.4073,0.6128,11.7,0.7893,1,4.7,0.1105,0,6.7,0.4623,0,21,0.8675,1,14.1,0.7185,1,3,0.6,17.4,0.8627,0.8627,0.8627,0,0,7.5,0.4476,0.4476,0.444,0,0,1,47.4091,0.8269,9,0.01,0.1057,9,2.75,0.6861,9,0.8857,0.2565,9,0.0278,0,2,1.8752,0.5348,3.1855,0.7109,128,3,3546,84.1,0,0,5,0.1,0,0,0,0,0,0,0,-999,-999
